h3_index,geometry,centroid_lat,centroid_lon,population,population_density,median_income,income_band,age_median,target_age_fit,target_income_fit,road_length_km,road_density,highway_distance_km,highway_access_score,poi_count,competitor_count_500m,competitor_count_1km,competitor_count_2km,competitor_count_5km,complementary_count_500m,complementary_count_1km,complementary_count_2km,anchor_count_500m,anchor_count_1km,anchor_distance_km,competition_score,complementary_score,anchor_score,dominant_zone_class,commercial_area_pct,industrial_area_pct,residential_area_pct,flood_zone,in_sfha,flood_score,aqi,air_quality_score,human_evaluation_score
88489e38adfffff,"POLYGON((-97.450380 30.282138, -97.445443 30.284873, -97.445758 30.290010, -97.451011 30.292412, -97.455948 30.289677, -97.455633 30.284540, -97.450380 30.282138))",30.287275,-97.450696,352,477.61,71759,middle,39.0,0.9327,1.0,1.312,1.781,13.428,0.0294,4,0,0,0,0,0,1,2,0,0,18.858,0.3618,0.3578,0.0905,industrial,14.5,24.69,0.0,X,False,0.8994,45.8,0.8137,3.7
88489e38b1fffff,"POLYGON((-97.477280 30.304418, -97.472342 30.307154, -97.472659 30.312290, -97.477914 30.314691, -97.482852 30.311956, -97.482535 30.306819, -97.477280 30.304418))",30.309555,-97.477597,458,621.44,62184,lower_middle,36.79,0.9791,0.876,0.761,1.033,10.947,0.0733,5,0,0,0,0,0,0,0,0,1,16.832,0.2867,0.0227,0.0579,industrial,11.26,40.16,0.57,X,False,0.9211,55.1,0.7475,4.8
88489e38b3fffff,"POLYGON((-97.482852 30.311956, -97.477914 30.314691, -97.478230 30.319828, -97.483486 30.322229, -97.488425 30.319493, -97.488108 30.314356, -97.482852 30.311956))",30.317092,-97.483169,472,640.43,76598,middle,40.41,0.7255,0.8656,1.888,2.561,10.542,0.0,5,0,0,0,0,1,1,1,0,0,16.744,0.4124,0.1473,0.0725,agricultural,29.88,0.0,0.0,X,False,0.836,63.2,0.6542,2.9
88489e38b5fffff,"POLYGON((-97.467088 30.304753, -97.462150 30.307488, -97.462466 30.312624, -97.467720 30.315026, -97.472659 30.312290, -97.472342 30.307154, -97.467088 30.304753))",30.309889,-97.467404,444,602.44,80417,middle,34.25,0.9098,0.7842,0.97,1.316,11.888,0.002,7,0,0,0,1,0,1,1,1,1,17.73,0.4679,0.1423,0.0645,residential,15.44,14.95,39.08,X,False,0.8455,62.7,0.7155,2.8
88489e38b7fffff,"POLYGON((-97.472659 30.312290, -97.467720 30.315026, -97.468037 30.320162, -97.473292 30.322563, -97.478230 30.319828, -97.477914 30.314691, -97.472659 30.312290))",30.317427,-97.472975,708,960.65,75699,middle,37.34,0.9055,0.9156,0.869,1.18,11.376,0.0802,4,0,0,0,0,0,0,0,0,0,17.256,0.3998,0.0,0.0833,agricultural,30.41,4.57,2.13,X,False,0.8871,58.8,0.6169,3.9
88489e38b9fffff,"POLYGON((-97.481901 30.296545, -97.476963 30.299281, -97.477280 30.304418, -97.482535 30.306819, -97.487473 30.304083, -97.487156 30.298946, -97.481901 30.296545))",30.301682,-97.482218,238,322.93,82695,middle,46.19,0.5568,0.8145,1.117,1.516,10.84,0.0,4,0,0,0,0,0,0,1,0,0,16.226,0.4076,0.1472,0.0381,residential,21.51,0.0,41.2,X,False,0.7652,57.5,0.7139,3.7
88489e38bbfffff,"POLYGON((-97.487473 30.304083, -97.482535 30.306819, -97.482852 30.311956, -97.488108 30.314356, -97.493046 30.311620, -97.492728 30.306483, -97.487473 30.304083))",30.30922,-97.48779,491,666.21,63294,lower_middle,41.92,0.709,0.9478,0.719,0.975,10.028,0.0319,6,0,0,1,1,0,0,1,0,0,16.238,0.6144,0.2866,0.0801,agricultural,22.16,4.37,15.2,X,False,0.7998,58.2,0.7038,3.6
88489e38bdfffff,"POLYGON((-97.471709 30.296880, -97.466771 30.299616, -97.467088 30.304753, -97.472342 30.307154, -97.477280 30.304418, -97.476963 30.299281, -97.471709 30.296880))",30.302017,-97.472026,430,583.45,83626,middle,44.91,0.6184,0.8064,0.221,0.3,11.776,0.025,4,0,0,0,0,0,0,0,0,0,17.061,0.4255,0.0953,0.0355,agricultural,3.61,0.0,53.24,X,False,0.9195,57.9,0.6817,3.3
88489e38c1fffff,"POLYGON((-97.484620 30.257848, -97.479683 30.260585, -97.480000 30.265722, -97.485253 30.268123, -97.490190 30.265386, -97.489873 30.260248, -97.484620 30.257848))",30.262985,-97.484936,407,552.24,66046,lower_middle,39.61,0.8456,1.0,0.373,0.507,10.521,0.0573,3,0,0,0,1,0,0,0,1,1,15.516,0.441,0.0,0.0288,industrial,0.0,23.57,6.43,X,False,0.8423,48.0,0.8061,3.9
88489e38c3fffff,"POLYGON((-97.490190 30.265386, -97.485253 30.268123, -97.485570 30.273260, -97.490824 30.275661, -97.495761 30.272923, -97.495444 30.267786, -97.490190 30.265386))",30.270523,-97.490507,964,1308.01,64100,lower_middle,43.87,0.6627,0.9897,0.379,0.514,9.717,0.1006,7,0,0,0,0,1,1,3,0,1,15.041,0.3621,0.4596,0.0983,commercial,37.69,24.09,0.0,X,False,0.9228,38.8,0.9344,5.5
88489e38c5fffff,"POLYGON((-97.474431 30.258184, -97.469495 30.260921, -97.469811 30.266058, -97.475064 30.268459, -97.480000 30.265722, -97.479683 30.260585, -97.474431 30.258184))",30.263322,-97.474747,558,757.12,76044,middle,40.23,0.8256,0.8727,1.639,2.224,11.087,0.0,10,0,0,0,1,0,0,0,0,2,17.372,0.3685,0.0,0.0124,residential,14.17,16.85,36.4,X,False,0.7604,46.8,0.8223,3.9
88489e38c7fffff,"POLYGON((-97.480000 30.265722, -97.475064 30.268459, -97.475380 30.273596, -97.480634 30.275997, -97.485570 30.273260, -97.485253 30.268123, -97.480000 30.265722))",30.27086,-97.480317,701,951.15,64169,lower_middle,37.68,0.851,0.9508,1.027,1.393,10.629,0.0677,3,0,0,0,0,0,0,0,0,2,16.26,0.3813,0.0335,0.1132,industrial,0.0,35.79,24.38,X,False,0.9096,56.8,0.6996,4.4
88489e38c9fffff,"POLYGON((-97.489238 30.249973, -97.484303 30.252710, -97.484620 30.257848, -97.489873 30.260248, -97.494809 30.257511, -97.494491 30.252373, -97.489238 30.249973))",30.255111,-97.489556,743,1008.14,72211,middle,38.15,0.9777,0.9509,0.967,1.312,9.768,0.0924,8,0,0,0,0,0,0,1,0,0,15.696,0.4078,0.2501,0.0833,agricultural,2.04,5.93,41.63,X,False,0.9216,41.4,0.8723,3.7
88489e38cbfffff,"POLYGON((-97.494809 30.257511, -97.489873 30.260248, -97.490190 30.265386, -97.495444 30.267786, -97.500380 30.265048, -97.500062 30.259911, -97.494809 30.257511))",30.262648,-97.495126,510,691.99,90072,middle,38.35,0.9363,0.8498,0.221,0.3,9.177,0.0243,4,0,0,0,1,0,0,0,0,1,15.064,0.3681,0.012,0.1233,agricultural,2.06,0.0,0.0,X,False,0.8537,64.7,0.6056,3.6
88489e38cdfffff,"POLYGON((-97.479050 30.250310, -97.474114 30.253047, -97.474431 30.258184, -97.479683 30.260585, -97.484620 30.257848, -97.484303 30.252710, -97.479050 30.250310))",30.255448,-97.479367,664,900.95,78193,middle,38.31,0.8956,0.8974,1.687,2.288,11.044,0.0446,5,0,0,0,0,0,0,1,0,0,16.35,0.438,0.2317,0.0291,agricultural,23.4,1.74,0.0,X,False,0.6817,41.4,0.8747,4.1
88489e38d1fffff,"POLYGON((-97.505952 30.272586, -97.501015 30.275323, -97.501333 30.280461, -97.506588 30.282861, -97.511525 30.280123, -97.511207 30.274985, -97.505952 30.272586))",30.277723,-97.50627,595,807.33,68657,lower_middle,41.01,0.7224,0.9299,1.352,1.835,8.51,0.1401,6,0,0,0,1,0,0,1,1,1,14.004,0.34,0.1995,0.0722,industrial,18.65,44.42,9.02,X,False,0.7839,47.1,0.7829,4.5
88489e38d3fffff,"POLYGON((-97.511525 30.280123, -97.506588 30.282861, -97.506906 30.287998, -97.512162 30.290398, -97.517099 30.287660, -97.516781 30.282522, -97.511525 30.280123))",30.28526,-97.511844,405,549.53,83003,middle,41.32,0.7325,0.8469,1.478,2.005,8.113,0.1402,6,0,0,0,0,1,1,1,2,2,13.438,0.3243,0.2165,0.1413,commercial,31.26,8.46,24.42,X,False,0.821,46.3,0.7726,3.4
88489e38d5fffff,"POLYGON((-97.495761 30.272923, -97.490824 30.275661, -97.491142 30.280798, -97.496396 30.283198, -97.501333 30.280461, -97.501015 30.275323, -97.495761 30.272923))",30.278061,-97.496079,537,728.63,71186,middle,43.26,0.6781,0.882,1.3,1.764,9.25,0.0786,5,0,0,0,0,1,1,1,0,1,14.721,0.4092,0.2017,0.112,industrial,2.75,52.08,0.0,X,False,0.8363,55.9,0.7243,5.2
88489e38d7fffff,"POLYGON((-97.501333 30.280461, -97.496396 30.283198, -97.496714 30.288335, -97.501969 30.290735, -97.506906 30.287998, -97.506588 30.282861, -97.501333 30.280461))",30.285598,-97.501651,461,625.51,80029,middle,45.32,0.5313,0.9416,0.221,0.3,8.842,0.0936,4,0,0,0,1,0,0,1,0,0,14.125,0.4777,0.1972,0.131,agricultural,0.0,10.69,16.52,X,False,0.8496,46.8,0.768,4.0
88489e38d9fffff,"POLYGON((-97.510571 30.264710, -97.505634 30.267448, -97.505952 30.272586, -97.511207 30.274985, -97.516144 30.272247, -97.515825 30.267110, -97.510571 30.264710))",30.269848,-97.510889,513,696.07,81994,middle,39.36,0.7949,0.7753,0.757,1.028,7.96,0.1194,7,0,0,0,2,0,0,0,0,1,13.18,0.4432,0.0161,0.1473,industrial,0.0,34.33,0.0,X,False,0.8127,48.1,0.7948,4.0
88489e38dbfffff,"POLYGON((-97.516144 30.272247, -97.511207 30.274985, -97.511525 30.280123, -97.516781 30.282522, -97.521718 30.279784, -97.521399 30.274647, -97.516144 30.272247))",30.277385,-97.516462,836,1134.33,75573,middle,36.62,0.9043,0.9124,0.221,0.3,7.532,0.0897,5,1,1,1,3,1,2,2,0,0,12.885,0.573,0.3353,0.1674,agricultural,0.0,0.0,31.92,X,False,0.8717,50.8,0.7912,3.8
88489e38ddfffff,"POLYGON((-97.500380 30.265048, -97.495444 30.267786, -97.495761 30.272923, -97.501015 30.275323, -97.505952 30.272586, -97.505634 30.267448, -97.500380 30.265048))",30.270186,-97.500698,579,785.62,53829,lower_middle,35.39,0.9936,0.9114,0.924,1.254,9.059,0.0824,1,0,0,0,1,0,0,0,0,0,14.856,0.4602,0.0,0.0717,agricultural,20.15,0.0,21.98,X,False,0.7859,53.8,0.7283,3.4
88489e38e1fffff,"POLYGON((-97.459622 30.266393, -97.454686 30.269129, -97.455001 30.274266, -97.460254 30.276667, -97.465191 30.273932, -97.464874 30.268794, -97.459622 30.266393))",30.27153,-97.459938,360,488.47,53432,lower_middle,41.29,0.815,0.8471,0.969,1.314,12.485,0.0545,3,0,0,0,0,0,0,2,0,0,18.149,0.4273,0.3544,0.008,agricultural,0.0,7.51,23.92,X,False,0.8527,51.1,0.7371,3.5
88489e38e3fffff,"POLYGON((-97.465191 30.273932, -97.460254 30.276667, -97.460570 30.281804, -97.465823 30.284206, -97.470760 30.281470, -97.470444 30.276333, -97.465191 30.273932))",30.279069,-97.465507,526,713.7,73198,middle,29.52,0.7063,0.9211,0.368,0.499,11.977,0.0094,3,0,0,0,0,1,1,2,0,0,17.98,0.3863,0.2891,0.0875,agricultural,45.41,0.0,0.0,X,False,0.8868,63.0,0.6599,3.6
88489e38e5fffff,"POLYGON((-97.449434 30.266728, -97.444497 30.269463, -97.444813 30.274600, -97.450065 30.277001, -97.455001 30.274266, -97.454686 30.269129, -97.449434 30.266728))",30.271865,-97.449749,261,354.14,70849,middle,40.35,0.8737,0.9249,0.221,0.3,13.858,0.0469,7,0,0,0,0,0,1,1,0,0,19.026,0.4278,0.1964,0.0,agricultural,0.0,0.0,22.14,X,False,0.8804,52.0,0.7499,3.7
88489e38e7fffff,"POLYGON((-97.455001 30.274266, -97.450065 30.277001, -97.450380 30.282138, -97.455633 30.284540, -97.460570 30.281804, -97.460254 30.276667, -97.455001 30.274266))",30.279403,-97.455317,425,576.66,65213,lower_middle,35.96,1.0,1.0,0.221,0.3,13.096,0.0,6,0,0,0,0,0,0,1,0,0,18.688,0.3937,0.2033,0.1289,agricultural,44.22,0.0,0.0,X,False,0.8108,63.5,0.5943,4.4
88489e38e9fffff,"POLYGON((-97.464242 30.258520, -97.459306 30.261256, -97.459622 30.266393, -97.464874 30.268794, -97.469811 30.266058, -97.469495 30.260921, -97.464242 30.258520))",30.263657,-97.464558,393,533.24,79979,middle,35.76,1.0,0.7872,0.405,0.549,12.111,0.0297,3,0,0,0,0,0,0,0,0,0,17.946,0.349,0.0021,0.1214,agricultural,5.2,17.93,30.45,X,False,0.808,51.1,0.7632,4.2
88489e38ebfffff,"POLYGON((-97.469811 30.266058, -97.464874 30.268794, -97.465191 30.273932, -97.470444 30.276333, -97.475380 30.273596, -97.475064 30.268459, -97.469811 30.266058))",30.271196,-97.470127,506,686.57,68479,lower_middle,39.06,0.8695,0.9646,1.73,2.347,11.345,0.077,6,0,0,0,0,0,2,2,0,0,17.123,0.4036,0.3637,0.073,industrial,16.72,26.04,0.0,X,False,0.9151,49.8,0.8004,5.0
88489e38edfffff,"POLYGON((-97.454055 30.258855, -97.449119 30.261590, -97.449434 30.266728, -97.454686 30.269129, -97.459622 30.266393, -97.459306 30.261256, -97.454055 30.258855))",30.263992,-97.45437,259,351.42,88843,middle,37.41,0.8967,0.7268,0.221,0.3,13.181,0.132,2,0,0,0,0,0,0,0,0,0,18.775,0.4324,0.0552,0.0334,agricultural,17.69,0.0,22.72,X,False,0.854,51.2,0.7749,3.5
88489e3903fffff,"POLYGON((-97.376257 30.238226, -97.371322 30.240958, -97.371634 30.246095, -97.376881 30.248499, -97.381817 30.245766, -97.381504 30.240630, -97.376257 30.238226))",30.243362,-97.376569,368,499.32,88701,middle,41.6,0.8246,0.7689,0.221,0.3,20.013,0.0512,5,1,1,3,3,0,0,0,0,0,26.849,0.9319,0.0324,0.0113,industrial,0.0,31.19,2.38,X,False,0.9038,38.6,0.8905,5.0
88489e3909fffff,"POLYGON((-97.375322 30.222815, -97.370387 30.225548, -97.370699 30.230685, -97.375945 30.233089, -97.380880 30.230356, -97.380568 30.225219, -97.375322 30.222815))",30.227952,-97.375634,213,289.01,71690,middle,45.68,0.5924,0.9429,0.221,0.3,20.114,0.0399,6,0,0,0,0,0,0,1,0,0,26.058,0.4285,0.2411,0.0265,agricultural,34.38,0.0,20.83,X,False,0.7872,52.1,0.7604,3.1
88489e390bfffff,"POLYGON((-97.380880 30.230356, -97.375945 30.233089, -97.376257 30.238226, -97.381504 30.240630, -97.386439 30.237897, -97.386127 30.232760, -97.380880 30.230356))",30.235493,-97.381192,282,382.63,78991,middle,40.03,0.8601,0.8293,0.622,0.844,19.687,0.013,3,0,0,0,0,0,0,0,0,0,26.098,0.3612,0.0433,0.0725,industrial,5.84,34.04,0.0,X,False,0.8135,40.1,0.9301,4.1
88489e3911fffff,"POLYGON((-97.392000 30.245437, -97.387064 30.248170, -97.387377 30.253307, -97.392625 30.255710, -97.397561 30.252977, -97.397248 30.247840, -97.392000 30.245437))",30.250573,-97.392312,330,447.76,68512,lower_middle,34.45,0.9352,1.0,1.537,2.086,18.802,0.0,8,1,2,2,2,0,0,0,0,1,25.23,0.811,0.0226,0.0239,industrial,0.0,23.96,0.0,X,False,0.9376,51.1,0.731,5.0
88489e3913fffff,"POLYGON((-97.397561 30.252977, -97.392625 30.255710, -97.392938 30.260847, -97.398187 30.263250, -97.403123 30.260517, -97.402810 30.255380, -97.397561 30.252977))",30.258113,-97.397874,496,673.0,77398,middle,42.6,0.6604,0.8487,0.221,0.3,18.302,0.0,3,0,0,0,0,0,0,0,0,0,23.999,0.4413,0.0,0.0693,agricultural,0.0,0.0,0.0,X,False,0.8633,46.5,0.8378,4.9
88489e3915fffff,"POLYGON((-97.381817 30.245766, -97.376881 30.248499, -97.377193 30.253636, -97.382441 30.256039, -97.387377 30.253307, -97.387064 30.248170, -97.381817 30.245766))",30.250903,-97.382129,203,275.44,73512,middle,44.07,0.6679,0.8638,0.221,0.3,19.884,0.0032,1,0,0,0,0,0,1,1,0,0,26.142,0.4603,0.135,0.0,agricultural,0.0,12.9,0.0,X,False,0.8017,55.5,0.6776,4.1
88489e3917fffff,"POLYGON((-97.387377 30.253307, -97.382441 30.256039, -97.382753 30.261176, -97.388002 30.263580, -97.392938 30.260847, -97.392625 30.255710, -97.387377 30.253307))",30.258443,-97.387689,358,485.75,67770,lower_middle,40.44,0.8213,0.9737,0.221,0.3,19.118,0.0,1,0,0,0,1,0,0,0,0,1,25.433,0.3869,0.0551,0.0074,agricultural,26.13,3.98,23.96,X,False,0.8151,46.1,0.8354,3.7
88489e3919fffff,"POLYGON((-97.396622 30.237566, -97.391687 30.240300, -97.392000 30.245437, -97.397248 30.247840, -97.402183 30.245106, -97.401870 30.239970, -97.396622 30.237566))",30.242703,-97.396935,196,265.94,71201,middle,44.89,0.5497,0.9331,1.054,1.43,18.303,0.0,4,0,0,0,0,0,0,0,0,0,24.388,0.3593,0.0,0.0369,agricultural,43.02,0.0,14.42,X,False,0.5655,55.4,0.7526,3.3
88489e391bfffff,"POLYGON((-97.402183 30.245106, -97.397248 30.247840, -97.397561 30.252977, -97.402810 30.255380, -97.407745 30.252646, -97.407432 30.247509, -97.402183 30.245106))",30.250243,-97.402496,347,470.83,51373,lower_middle,41.84,0.8643,0.9689,0.481,0.653,17.852,0.0284,0,0,0,0,0,0,0,0,0,0,24.205,0.4057,0.0335,0.0,agricultural,0.0,0.0,54.33,X,False,0.9446,53.0,0.7899,3.9
88489e391dfffff,"POLYGON((-97.386439 30.237897, -97.381504 30.240630, -97.381817 30.245766, -97.387064 30.248170, -97.392000 30.245437, -97.391687 30.240300, -97.386439 30.237897))",30.243033,-97.386752,426,578.02,64376,lower_middle,45.07,0.5283,0.9368,0.628,0.852,19.397,0.0,3,0,0,0,0,0,0,0,0,0,25.032,0.4534,0.0,0.0,agricultural,26.35,0.0,14.6,X,False,0.8338,55.8,0.7349,3.4
88489e393bfffff,"POLYGON((-97.377193 30.253636, -97.372258 30.256368, -97.372570 30.261504, -97.377817 30.263908, -97.382753 30.261176, -97.382441 30.256039, -97.377193 30.253636))",30.258772,-97.377505,398,540.03,66633,lower_middle,44.71,0.5898,0.9413,0.493,0.669,19.909,0.0427,7,0,0,0,0,0,0,0,0,0,26.021,0.391,0.0,0.0,agricultural,17.52,0.0,26.83,AO,True,0.2687,46.4,0.8383,1.1
88489e3943fffff,"POLYGON((-97.379944 30.214945, -97.375010 30.217678, -97.375322 30.222815, -97.380568 30.225219, -97.385502 30.222486, -97.385190 30.217349, -97.379944 30.214945))",30.220082,-97.380256,187,253.73,87649,middle,34.79,0.9819,0.7289,0.221,0.3,19.62,0.0414,2,0,0,0,0,0,0,0,0,0,25.782,0.4989,0.0026,0.0,agricultural,0.0,0.0,0.0,X,False,0.8833,54.1,0.7477,4.0
88489e3949fffff,"POLYGON((-97.379008 30.199534, -97.374074 30.202267, -97.374386 30.207404, -97.379632 30.209808, -97.384565 30.207074, -97.384253 30.201937, -97.379008 30.199534))",30.204671,-97.37932,315,427.41,62617,lower_middle,45.82,0.5748,0.9986,0.221,0.3,20.124,0.0344,2,0,0,0,0,0,0,0,0,0,26.218,0.4305,0.0,0.0266,agricultural,2.05,0.0,0.0,X,False,0.9134,49.4,0.8235,4.6
88489e394bfffff,"POLYGON((-97.384565 30.207074, -97.379632 30.209808, -97.379944 30.214945, -97.385190 30.217349, -97.390124 30.214615, -97.389812 30.209478, -97.384565 30.207074))",30.212212,-97.384878,263,356.85,96035,middle,41.85,0.6483,0.6812,0.452,0.613,19.47,0.0325,6,0,1,1,1,0,0,0,0,0,25.424,0.606,0.0359,0.014,industrial,11.57,23.47,0.0,X,False,0.9364,51.8,0.7187,4.5
88489e3951fffff,"POLYGON((-97.395684 30.222155, -97.390749 30.224889, -97.391062 30.230026, -97.396309 30.232429, -97.401244 30.229696, -97.400931 30.224558, -97.395684 30.222155))",30.227292,-97.395996,246,333.79,71618,middle,44.16,0.6584,0.9895,0.221,0.3,18.144,0.0377,4,0,0,0,0,0,0,0,0,0,24.439,0.4099,0.048,0.0508,agricultural,0.0,0.0,0.0,X,False,0.8106,56.1,0.6973,2.6
88489e3953fffff,"POLYGON((-97.401244 30.229696, -97.396309 30.232429, -97.396622 30.237566, -97.401870 30.239970, -97.406805 30.237236, -97.406492 30.232098, -97.401244 30.229696))",30.234833,-97.401557,364,493.89,77711,middle,41.32,0.7701,0.8663,0.221,0.3,17.427,0.0,4,0,0,0,0,0,0,1,1,2,24.023,0.4496,0.1892,0.0094,industrial,19.77,22.28,1.14,X,False,0.8363,50.4,0.7271,4.5
88489e3955fffff,"POLYGON((-97.385502 30.222486, -97.380568 30.225219, -97.380880 30.230356, -97.386127 30.232760, -97.391062 30.230026, -97.390749 30.224889, -97.385502 30.222486))",30.227623,-97.385815,242,328.36,66468,lower_middle,38.08,0.9506,1.0,1.028,1.395,19.322,0.0068,4,0,0,0,0,0,1,1,0,0,25.815,0.439,0.2061,0.0385,agricultural,0.0,0.0,36.8,X,False,0.8977,48.5,0.7783,3.6
88489e3957fffff,"POLYGON((-97.391062 30.230026, -97.386127 30.232760, -97.386439 30.237897, -97.391687 30.240300, -97.396622 30.237566, -97.396309 30.232429, -97.391062 30.230026))",30.235163,-97.391374,429,582.09,70372,middle,46.03,0.4773,0.9377,2.457,3.334,18.895,0.0014,4,0,0,0,0,0,0,1,0,0,25.011,0.405,0.2226,0.0384,agricultural,0.0,0.0,0.0,0.2 PCT ANNUAL CHANCE,False,0.6329,46.2,0.8141,2.9
88489e3959fffff,"POLYGON((-97.400305 30.214284, -97.395371 30.217018, -97.395684 30.222155, -97.400931 30.224558, -97.405865 30.221824, -97.405552 30.216687, -97.400305 30.214284))",30.219421,-97.400618,224,303.93,71646,middle,40.57,0.771,0.8659,0.221,0.3,17.971,0.0,1,0,0,0,0,0,1,1,0,0,23.665,0.4481,0.2277,0.0,agricultural,0.0,0.0,50.86,X,False,0.7523,48.2,0.7945,2.7
88489e395bfffff,"POLYGON((-97.405865 30.221824, -97.400931 30.224558, -97.401244 30.229696, -97.406492 30.232098, -97.411426 30.229364, -97.411113 30.224227, -97.405865 30.221824))",30.226961,-97.406178,298,404.34,71092,middle,40.61,0.716,0.891,1.404,1.905,17.207,0.0,3,0,0,0,0,0,0,0,0,0,23.418,0.491,0.0,0.0064,agricultural,0.0,10.38,47.2,X,False,0.9489,58.4,0.659,2.0
88489e395dfffff,"POLYGON((-97.390124 30.214615, -97.385190 30.217349, -97.385502 30.222486, -97.390749 30.224889, -97.395684 30.222155, -97.395371 30.217018, -97.390124 30.214615))",30.219752,-97.390437,278,377.2,69856,lower_middle,40.05,0.9226,0.9377,0.221,0.3,18.937,0.0583,7,0,0,0,0,0,1,1,0,0,24.963,0.4054,0.253,0.0206,agricultural,0.0,0.0,9.41,X,False,0.9099,46.9,0.851,3.3
88489e3981fffff,"POLYGON((-97.409626 30.283466, -97.404689 30.286199, -97.405003 30.291335, -97.410254 30.293738, -97.415191 30.291005, -97.414877 30.285869, -97.409626 30.283466))",30.288602,-97.40994,447,606.51,57094,lower_middle,42.84,0.6556,0.9477,0.221,0.3,17.059,0.0,2,0,0,1,2,0,0,1,0,0,23.056,0.5865,0.191,0.0,agricultural,0.0,0.0,30.91,X,False,0.848,54.8,0.7536,3.4
88489e3983fffff,"POLYGON((-97.415191 30.291005, -97.410254 30.293738, -97.410567 30.298874, -97.415819 30.301277, -97.420756 30.298544, -97.420442 30.293408, -97.415191 30.291005))",30.296141,-97.415505,513,696.07,64427,lower_middle,45.76,0.5585,0.9885,0.221,0.3,16.507,0.0067,5,0,0,0,0,0,0,0,0,0,22.499,0.417,0.0404,0.0011,residential,26.19,8.13,32.61,X,False,0.813,43.1,0.8682,3.9
88489e3985fffff,"POLYGON((-97.399439 30.283795, -97.394502 30.286528, -97.394815 30.291664, -97.400065 30.294068, -97.405003 30.291335, -97.404689 30.286199, -97.399439 30.283795))",30.288932,-97.399752,350,474.9,72933,middle,45.14,0.4917,0.9185,2.168,2.942,17.977,0.0253,6,0,0,0,0,0,0,0,0,1,24.159,0.3552,0.0516,0.0108,residential,27.69,0.0,33.17,X,False,0.9102,44.8,0.8447,3.5
88489e3987fffff,"POLYGON((-97.405003 30.291335, -97.400065 30.294068, -97.400379 30.299204, -97.405630 30.301607, -97.410567 30.298874, -97.410254 30.293738, -97.405003 30.291335))",30.296471,-97.405316,194,263.23,60660,lower_middle,43.85,0.6332,0.9241,0.221,0.3,17.724,0.0314,6,0,0,0,0,0,0,0,0,1,23.394,0.3404,0.0,0.0417,agricultural,14.31,0.0,0.0,X,False,0.761,52.5,0.7545,2.9
88489e3989fffff,"POLYGON((-97.414249 30.275596, -97.409313 30.278329, -97.409626 30.283466, -97.414877 30.285869, -97.419814 30.283135, -97.419500 30.277999, -97.414249 30.275596))",30.280732,-97.414563,244,331.07,77843,middle,41.0,0.777,0.8965,0.339,0.461,16.99,0.0,4,0,0,0,0,0,0,0,0,0,22.734,0.3645,0.0,0.0095,industrial,27.3,31.51,0.0,X,False,0.8743,47.8,0.7833,4.1
88489e398bfffff,"POLYGON((-97.419814 30.283135, -97.414877 30.285869, -97.415191 30.291005, -97.420442 30.293408, -97.425380 30.290674, -97.425065 30.285538, -97.419814 30.283135))",30.288271,-97.420128,331,449.12,79167,middle,45.43,0.5651,0.7193,0.221,0.3,16.177,0.0164,3,0,0,0,0,0,0,1,0,0,22.213,0.4226,0.1063,0.0,agricultural,0.0,1.97,47.69,X,False,0.7886,51.1,0.7513,3.3
88489e398dfffff,"POLYGON((-97.404063 30.275926, -97.399126 30.278659, -97.399439 30.283795, -97.404689 30.286199, -97.409626 30.283466, -97.409313 30.278329, -97.404063 30.275926))",30.281063,-97.404376,227,308.01,58173,lower_middle,43.89,0.641,0.7999,0.221,0.3,17.618,0.0534,5,0,0,0,0,1,1,1,1,1,23.489,0.4347,0.18,0.0,agricultural,0.0,0.0,0.0,X,False,0.7668,43.2,0.8723,3.9
88489e3991fffff,"POLYGON((-97.430946 30.298213, -97.426008 30.300947, -97.426323 30.306083, -97.431575 30.308485, -97.436513 30.305752, -97.436198 30.300615, -97.430946 30.298213))",30.303349,-97.431261,503,682.5,75603,middle,39.63,0.8397,0.8939,1.91,2.592,15.12,0.0,5,0,0,0,0,1,1,1,0,0,21.12,0.3481,0.124,0.0492,agricultural,0.0,0.0,0.0,X,False,0.8982,49.4,0.7599,3.7
88489e3993fffff,"POLYGON((-97.436513 30.305752, -97.431575 30.308485, -97.431890 30.313621, -97.437143 30.316024, -97.442081 30.313290, -97.441766 30.308154, -97.436513 30.305752))",30.310888,-97.436828,296,401.63,70018,middle,46.61,0.5637,0.9781,0.813,1.103,14.637,0.0144,5,0,0,0,0,0,0,0,0,0,20.893,0.3955,0.0,0.047,agricultural,8.1,19.2,10.74,X,False,0.8828,52.2,0.7393,4.5
